file_name,content_type,file_size_bytes,label
reset_secure.exe,application/x-msdownload,3613708,1
wire_transfer_2026.ps1,text/plain,23361,1
statement_new.cmd,application/x-bat,27006,1
budget_2026_secure.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1192204,0
profile_picture.jpg,image/jpeg,5369158,0
payment_secure.zip,application/zip,2606126,1
roadmap_final.json,application/json,138,0
invoice_review.iso,application/x-iso9660-image,253969166,1
lecture_notes_secure.png,image/png,9802655,0
roadmap_new.png,image/png,1070009,0
release_notes_final.html,text/html,774546,0
payment.jpg.docm,application/vnd.ms-word.document.macroEnabled.12,468327,1
product_specs_final.png,image/png,6317417,0
budget_2026_new.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,7938423,0
budget_2026_copy.jpg,image/jpeg,6872413,0
profile_picture.html,text/html,860109,0
security_patch_new.pdf.dll,application/x-msdownload,79854,1
invoice_2026.zip,application/zip,4967631,1
holiday_photo_2026.pdf,application/pdf,16407274,0
remittance_review.jar,application/java-archive,8236984,1
holiday_photo_review.jpeg,image/jpeg,4422539,0
family_video_final.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,237668,0
salary_review.xlsm,application/vnd.ms-excel.sheet.macroEnabled.12,2290008,1
report_final_copy.txt,text/plain,1164911,0
wire_transfer.apk,application/vnd.android.package-archive,6500077,1
payment_secure.hta,application/hta,39091,1
meeting_notes.csv,text/csv,5625261,0
reset_2026.apk,application/vnd.android.package-archive,24872059,1
security_patch_final.exe,application/x-msdownload,3992827,1
scan_copy.zip,application/zip,1234851,1
meeting_notes_2026.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,4392166,0
remittance_final.cmd,application/x-bat,17864,1
family_video_2026.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,24193468,0
travel_itinerary_copy.mp4,video/mp4,185654611,0
courier_final.pdf.iso,application/x-iso9660-image,2182524389,1
urgent_document_2026.xls.vbs,text/plain,11275,1
data_export_review.txt,text/plain,815257,0
urgent_document.docm,application/vnd.ms-word.document.macroEnabled.12,751926,1
wire_transfer_secure.iso,application/x-iso9660-image,485537774,1
design_mockup_new.java,text/x-java-source,481944,0
reset_final.exe,application/x-msdownload,3536112,1
project_plan_final.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,7239413,0
project_plan_2026.mp3,audio/mpeg,13796101,0
roadmap.mp4,video/mp4,29140221,0
remittance_copy.msi,application/x-msi,20942929,1
resume_2026.zip,application/zip,5791121,1
product_specs_2026.mp3,audio/mpeg,2740038,0
release_notes_new.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,1774428,0
project_plan_final.txt,text/plain,1922761,0
courier_final.txt.apk,application/vnd.android.package-archive,13225238,1
bank_notice_new.doc.dll,application/x-msdownload,1863418,1
urgent_document_2026.png.ps1,text/plain,39986,1
invoice_copy.ps1,text/plain,20660,1
project_plan_copy.txt,text/plain,336269,0
project_plan_2026.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,3781843,0
account_update_copy.ps1,text/plain,34325,1
payment_copy.doc.msi,application/x-msi,11350552,1
urgent_document_2026.lnk,application/x-ms-shortcut,7055,1
roadmap_copy.py,text/x-python,381946,0
reset_copy.scr,application/x-msdownload,3424536,1
security_patch_review.txt.cmd,application/x-bat,2689,1
wire_transfer_copy.exe,application/x-msdownload,1413276,1
courier.zip,application/zip,7473534,1
report_final_review.txt,text/plain,1762796,0
lecture_notes_new.py,text/x-python,453534,0
security_patch_2026.cmd,application/x-bat,10927,1
salary_copy.txt.msi,application/x-msi,22204764,1
family_video_2026.mp4,video/mp4,247551646,0
courier_2026.txt.zip,application/zip,7939877,1
report_final.jpeg,image/jpeg,5222965,0
product_specs_new.json,application/json,1590729,0
holiday_photo.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,13479141,0
bank_notice_2026.docm,application/vnd.ms-word.document.macroEnabled.12,640866,1
wire_transfer_copy.xlsm,application/vnd.ms-excel.sheet.macroEnabled.12,1953513,1
release_notes_secure.json,application/json,1027058,0
urgent_document_final.jpg.docm,application/vnd.ms-word.document.macroEnabled.12,447655,1
account_update_2026.vbs,text/plain,7283,1
lecture_notes_copy.mp4,video/mp4,54664661,0
family_video_secure.json,application/json,1085080,0
design_mockup_new.mp4,video/mp4,16342348,0
profile_picture_copy.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,19820533,0
invoice_secure.xls.lnk,application/x-ms-shortcut,6123,1
courier_review.ps1,text/plain,38936,1
remittance_secure.ps1,text/plain,10228,1
urgent_document_final.txt.exe,application/x-msdownload,2304457,1
scan_copy_secure.cmd,application/x-bat,4382,1
account_update.msi,application/x-msi,20826332,1
scan_copy_copy.xls.js,application/javascript,31765,1
travel_itinerary.mp4,video/mp4,31528854,0
report_final_2026.html,text/html,362128,0
security_patch_2026.vbs,text/plain,28756,1
remittance_review.docm,application/vnd.ms-word.document.macroEnabled.12,3088499,1
resume_copy.docm,application/vnd.ms-word.document.macroEnabled.12,79556,1
invoice_final.lnk,application/x-ms-shortcut,6444,1
urgent_document_review.cmd,application/x-bat,20756,1
design_mockup_2026.csv,text/csv,645022,0
scan_copy_2026.apk,application/vnd.android.package-archive,62324953,1
urgent_document_review.exe,application/x-msdownload,1056113,1
resume_copy.jpg.msi,application/x-msi,24530011,1
urgent_document_review.jpg.exe,application/x-msdownload,2006743,1
remittance_2026.js,application/javascript,75662,1
courier_2026.apk,application/vnd.android.package-archive,96338884,1
budget_2026_review.txt,text/plain,411869,0
lecture_notes_final.txt,text/plain,1233171,0
travel_itinerary.html,text/html,182011,0
urgent_document_final.docm,application/vnd.ms-word.document.macroEnabled.12,1144134,1
invoice.doc.jar,application/java-archive,8992151,1
data_export_2026.txt,text/plain,1065581,0
design_mockup.pdf,application/pdf,9727781,0
invoice_review.doc.dll,application/x-msdownload,1890643,1
wire_transfer_review.iso,application/x-iso9660-image,277943238,1
scan_copy_review.jpg.msi,application/x-msi,3061964,1
team_directory_new.csv,text/csv,8316669,0
salary_2026.msi,application/x-msi,14780483,1
lecture_notes_copy.csv,text/csv,4871862,0
salary.jpg.vbs,text/plain,32722,1
salary_new.exe,application/x-msdownload,777726,1
travel_itinerary_secure.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,12070932,0
data_export_secure.jpg,image/jpeg,14983971,0
remittance_review.jar,application/java-archive,861808,1
invoice_new.png.msi,application/x-msi,4116030,1
reset_final.ps1,text/plain,20531,1
data_export_copy.py,text/x-python,792779,0
wire_transfer.xlsm,application/vnd.ms-excel.sheet.macroEnabled.12,784373,1
meeting_notes_final.mp3,audio/mpeg,8328512,0
family_video_new.py,text/x-python,237773,0
roadmap_secure.mp4,video/mp4,79488192,0
remittance_copy.lnk,application/x-ms-shortcut,4158,1
remittance_2026.doc.iso,application/x-iso9660-image,223640542,1
verification_copy.docm,application/vnd.ms-word.document.macroEnabled.12,709852,1
resume_review.zip,application/zip,731571,1
product_specs_new.html,text/html,443046,0
product_specs.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,11005376,0
design_mockup_review.png,image/png,5270649,0
remittance.msi,application/x-msi,777058,1
invoice_review.cmd,application/x-bat,13120,1
wire_transfer_secure.scr,application/x-msdownload,341068,1
invoice_copy.scr,application/x-msdownload,1514186,1
release_notes_secure.json,application/json,1490113,0
product_specs_copy.pdf,application/pdf,31180562,0
travel_itinerary_2026.py,text/x-python,48504,0
verification_final.jar,application/java-archive,6804201,1
data_export_2026.java,text/x-java-source,57539,0
payment_2026.ps1,text/plain,3478,1
profile_picture_new.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,9780254,0
lecture_notes_review.jpg,image/jpeg,11034489,0
budget_2026_2026.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,1462601,0
reset_final.pdf.scr,application/x-msdownload,438566,1
team_directory_final.mp4,video/mp4,238062554,0
meeting_notes_new.html,text/html,106947,0
project_plan_new.json,application/json,691606,0
team_directory_new.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,7987515,0
report_final_new.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,4640929,0
wire_transfer_copy.jpg.msi,application/x-msi,18498054,1
design_mockup.mp3,audio/mpeg,731799,0
family_video_review.pdf,application/pdf,8203936,0
family_video_secure.java,text/x-java-source,232203,0
invoice.vbs,text/plain,22883,1
product_specs_secure.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,11473912,0
verification_review.lnk,application/x-ms-shortcut,5191,1
travel_itinerary_final.png,image/png,1666956,0
scan_copy_new.xlsm,application/vnd.ms-excel.sheet.macroEnabled.12,858455,1
courier_new.xls.exe,application/x-msdownload,3765184,1
product_specs_2026.jpg,image/jpeg,5162876,0
design_mockup_copy.csv,text/csv,5379148,0
holiday_photo_secure.html,text/html,58382,0
salary_review.jar,application/java-archive,5692853,1
holiday_photo_2026.png,image/png,6687136,0
bank_notice_copy.xls.xlsm,application/vnd.ms-excel.sheet.macroEnabled.12,1734077,1
security_patch_copy.docm,application/vnd.ms-word.document.macroEnabled.12,3648584,1
budget_2026_secure.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,3783674,0
account_update_final.jpg.hta,application/hta,33246,1
family_video.html,text/html,79924,0
bank_notice.doc.vbs,text/plain,6836,1
verification_new.cmd,application/x-bat,27964,1
lecture_notes_2026.json,application/json,736208,0
security_patch.lnk,application/x-ms-shortcut,2146,1
courier_review.txt.msi,application/x-msi,11039524,1
invoice_copy.xlsm,application/vnd.ms-excel.sheet.macroEnabled.12,509258,1
invoice.js,application/javascript,31681,1
account_update_2026.hta,application/hta,29671,1
holiday_photo_review.py,text/x-python,115663,0
verification_review.apk,application/vnd.android.package-archive,62434208,1
lecture_notes_new.html,text/html,838673,0
release_notes_final.txt,text/plain,1344150,0
travel_itinerary_new.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,7503787,0
meeting_notes_secure.jpeg,image/jpeg,12717599,0
bank_notice_review.scr,application/x-msdownload,192894,1
report_final_2026.jpeg,image/jpeg,4211572,0
bank_notice_final.exe,application/x-msdownload,4604521,1
invoice_final.jpg.ps1,text/plain,30853,1
urgent_document.png.cmd,application/x-bat,5539,1
urgent_document.lnk,application/x-ms-shortcut,1620,1
verification_2026.cmd,application/x-bat,29102,1
verification_2026.pdf.apk,application/vnd.android.package-archive,87849506,1
security_patch_copy.png.zip,application/zip,7017916,1
salary_review.jpg.iso,application/x-iso9660-image,1319040850,1
travel_itinerary.mp4,video/mp4,246216868,0
family_video_2026.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,5547163,0
release_notes_2026.py,text/x-python,105718,0
verification_final.js,application/javascript,54247,1
urgent_document_2026.lnk,application/x-ms-shortcut,2524,1
security_patch_final.js,application/javascript,6597,1
product_specs_new.mp4,video/mp4,156808481,0
data_export_final.png,image/png,1831015,0
budget_2026_final.py,text/x-python,679692,0
wire_transfer_secure.iso,application/x-iso9660-image,3318020564,1
meeting_notes.pdf,application/pdf,21662998,0
travel_itinerary_final.csv,text/csv,5397007,0
invoice_final.doc.lnk,application/x-ms-shortcut,4466,1
design_mockup_copy.jpeg,image/jpeg,3105584,0
travel_itinerary.jpg,image/jpeg,11560776,0
travel_itinerary_review.py,text/x-python,324990,0
statement_secure.msi,application/x-msi,11775032,1
project_plan_2026.java,text/x-java-source,1197843,0
profile_picture.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,5727540,0
lecture_notes.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,22269890,0
bank_notice_new.scr,application/x-msdownload,3229254,1
statement.dll,application/x-msdownload,871424,1
data_export_final.mp3,audio/mpeg,4202525,0
scan_copy_copy.jpg.js,application/javascript,55086,1
design_mockup_copy.py,text/x-python,339414,0
roadmap_2026.java,text/x-java-source,928825,0
data_export_final.png,image/png,4415242,0
lecture_notes_2026.csv,text/csv,4173762,0
salary_secure.iso,application/x-iso9660-image,1293063009,1
report_final_copy.pdf,application/pdf,18000676,0
salary_final.txt.scr,application/x-msdownload,1401905,1
urgent_document_review.js,application/javascript,34058,1
salary_2026.jpg.msi,application/x-msi,13474197,1
design_mockup.csv,text/csv,3257751,0
courier_secure.iso,application/x-iso9660-image,1183718228,1
report_final_2026.csv,text/csv,4004922,0
wire_transfer_secure.msi,application/x-msi,16431212,1
security_patch_final.doc.bat,application/x-bat,19683,1
budget_2026_new.mp3,audio/mpeg,897832,0
report_final.pdf,application/pdf,9972727,0
account_update_new.exe,application/x-msdownload,1386232,1
travel_itinerary_new.txt,text/plain,1659352,0
wire_transfer_final.jpg.jar,application/java-archive,2142852,1
courier_final.xlsm,application/vnd.ms-excel.sheet.macroEnabled.12,210301,1
family_video_new.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,3380558,0
holiday_photo_new.jpg,image/jpeg,4562644,0
product_specs.pdf,application/pdf,14478721,0
courier_copy.pdf.js,application/javascript,3276,1
wire_transfer_final.apk,application/vnd.android.package-archive,116922256,1
budget_2026_secure.py,text/x-python,422020,0
wire_transfer.png.js,application/javascript,24459,1
scan_copy_copy.jpg.cmd,application/x-bat,29114,1
team_directory_final.txt,text/plain,189770,0
remittance.apk,application/vnd.android.package-archive,77048659,1
reset_final.xls.iso,application/x-iso9660-image,3322384824,1
profile_picture_copy.html,text/html,961035,0
project_plan.csv,text/csv,3460347,0
courier.lnk,application/x-ms-shortcut,4124,1
data_export_copy.jpg,image/jpeg,6648066,0
lecture_notes_review.py,text/x-python,414124,0
reset_final.hta,application/hta,28765,1
release_notes_review.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,784717,0
courier_final.bat,application/x-bat,11046,1
data_export_copy.jpg,image/jpeg,9261326,0
project_plan_copy.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,466912,0
statement_review.png.scr,application/x-msdownload,1728141,1
bank_notice.vbs,text/plain,14938,1
courier_new.jpg.exe,application/x-msdownload,871895,1
travel_itinerary.mp3,audio/mpeg,1406865,0
reset_review.xlsm,application/vnd.ms-excel.sheet.macroEnabled.12,1912250,1
lecture_notes.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2653550,0
scan_copy_copy.ps1,text/plain,30486,1
data_export_secure.java,text/x-java-source,275743,0
security_patch.doc.xlsm,application/vnd.ms-excel.sheet.macroEnabled.12,2716164,1
lecture_notes_review.txt,text/plain,699114,0
project_plan_new.py,text/x-python,548549,0
payment_2026.scr,application/x-msdownload,2378197,1
payment_review.js,application/javascript,49165,1
reset_new.dll,application/x-msdownload,1104561,1
reset_secure.cmd,application/x-bat,16838,1
